TICKER,WEIGHT
AAPL,0.0735607800046789
META,0.0723465878235685
BRK.A,0.0649926269847067
AMZN,0.0595483459145662
MSFT,0.0537145071088994
PFE,0.0521732134596432
RACE,0.052012309177578
CRM,0.050999247349049
INTU,0.0509897201218215
AVGO,0.0505292374724901
ETN,0.0494336063413224
CRWD,0.0452691494620822
GOOGL,0.0393305111569124
MSI,0.0378686110678857
ICE,0.0348019024814193
BK,0.034343536993694
ISRG,0.0325016063963686
ABNB,0.0304733655777046
BKNG,0.028139194906956
GS,0.0280650942507418
BLK,0.0243357140815594
BX,0.021933794239415
NKE,0.0126373376269371
