TICKER,WEIGHT
VRT,0.0460010868053227
COR,0.0374457472987484
FIX,0.0348228036975399
HWM,0.0291115716746109
AMP,0.0286102001583173
CAH,0.0251126084428562
IDXX,0.024614239151211
EXPE,0.0222414809373746
SGI,0.0219002280689991
ROST,0.0209705391695246
SPG,0.0205222069553539
ALSN,0.020007825798917
LAMR,0.0189430367902616
QSR,0.018656824707108
BLD,0.0180874027654492
AU,0.0180783960915038
TDC,0.0173988925794013
MKL,0.017299819166002
FERG,0.01708866269906
VLTO,0.0165262459482476
SUI,0.0164381806918927
TTEK,0.0159248002770053
INCY,0.0151682396655922
LAZ,0.0151071944310734
MPWR,0.0149981136021792
MEDP,0.0147509304394556
TPL,0.0145868088253396
ALNY,0.0145707969605478
GDDY,0.0143906634816399
JBL,0.0140544143210119
COKE,0.0139573423907115
CHDN,0.0136381058364248
EXEL,0.0136100850730391
CVNA,0.0134980020194964
NRG,0.0134569716159674
WEN,0.0131217231968889
IT,0.0123361410805407
BAH,0.0121470009276874
HLNE,0.011590588626172
KNSL,0.0110051548197214
PINS,0.0104477417766565
HALO,0.0102005586139329
EME,0.0098302842406223
ARES,0.0094580083842127
LVS,0.0089906620806017
RCL,0.0088945908918509
PEGA,0.0082030784811545
HSY,0.0075896239113183
ONTO,0.0072273554704036
HLT,0.0071653094943353
TWLO,0.0070502242161442
NTAP,0.0070061915879667
IRDM,0.0066629372364922
UI,0.0064587859603967
DDOG,0.0064027444336253
LYFT,0.0060404759927106
RDDT,0.0058463321321099
XP,0.0056411801144648
NET,0.0054580444109085
DINO,0.0053119361446832
ALAB,0.005032729252376
WAT,0.0049906981072975
JLL,0.0049746862425057
DXCM,0.0048245750100825
VST,0.0045153458712906
ROK,0.0044312835811336
RLI,0.0040349899275363
MUSA,0.0039349157725875
KBR,0.0037377696873383
LULU,0.0037197563394475
FTAI,0.0036647155542257
TPR,0.003468570210526
ASTS,0.0032203863062529
GLOB,0.0031523358808877
SYY,0.003091290646369
HRB,0.0030572654336864
CNM,0.0030222394794543
PWR,0.0029922172329696
RBLX,0.002915160133659
ULTA,0.002792068923072
CSL,0.0025899191300754
DVA,0.0025739072652836
FICO,0.0024788368180822
DOCU,0.0024398078976522
CORT,0.0023957752694747
CELH,0.0021045594785736
ONON,0.0019274282243142
MDB,0.0018133436876726
RBRK,0.0015301338291674
CHWY,0.0014810974932425
NIQ,0.0014150485509763
