TICKER,WEIGHT
BE,0.0092300556586271
SNDK,0.006879688634347
CDE,0.0056888763410503
LITE,0.0056021618133419
RMBS,0.0052815197225135
IONS,0.00516253932403
RGTI,0.0047975316608857
IDCC,0.004356900863112
QBTS,0.0042550617084779
MP,0.0041169234492216
LYFT,0.0040695329515205
LIF,0.0039808018068888
COLB,0.0038356053884004
VMI,0.0036692344922159
CGNX,0.0036621763329838
ETSY,0.0035986528998951
IESC,0.0035522707106558
ELF,0.0035472291683472
PRIM,0.003544204242962
JBTM,0.0035089134468016
GH,0.0035028635960313
MOD,0.0034958054367992
HL,0.0034463983221747
ONTO,0.0033475840929257
FSS,0.0033042268290716
TMHC,0.003277002500605
LNC,0.0032517947890619
RIOT,0.0032275953859805
CYTK,0.0032175123013632
CADE,0.0032165039929015
CTRE,0.0032023876744374
NEU,0.0031660885698153
AL,0.0031580221021215
ZWS,0.0031499556344277
MARA,0.0031449140921191
AEIS,0.0031398725498104
AMG,0.003137855932887
CRUS,0.0031338226990401
MTG,0.0031338226990401
SOUN,0.003126764539808
VRNS,0.0031237396144228
CMC,0.0031055900621118
AHR,0.0031035734451884
THG,0.0031015568282649
SITM,0.0030955069774946
GNTX,0.0030753408082601
GTES,0.0030299669274825
REZI,0.002998709365169
LFUS,0.0029916512059369
PIPR,0.0029765265790111
SMTC,0.0029704767282407
TTMI,0.0029654351859321
LOPE,0.0029412357828507
LUMN,0.0029230862305397
ESNT,0.0029220779220779
CLF,0.0029029200613052
LRN,0.0029019117528434
VNT,0.00289989513592
UEC,0.0028948535936114
SANM,0.0028928369766879
RITM,0.0028797289666855
GATX,0.0028756957328386
GXO,0.0028736791159151
ESI,0.0028323384689844
QS,0.0028111639912882
VFC,0.0027950310559006
ROAD,0.0027799064289748
TRNO,0.0027617568766637
MOG.A,0.0027395740905058
TFX,0.0027294910058885
ORA,0.0027194079212713
NXST,0.002709324836654
FNB,0.0026810921997257
IBP,0.0026810921997257
GBCI,0.0026810921997257
ITRI,0.0026679841897233
JHG,0.0026629426474147
IRTC,0.0026447930951037
GPI,0.0026427764781802
MTH,0.0026175687666371
LEU,0.0026145438412519
TGTX,0.0026024441397112
LEA,0.0025974025974026
ESE,0.002581269662015
OZK,0.0025802613535533
ACIW,0.002570178268936
THO,0.0025651367266274
ACHR,0.0025358957812374
ATGE,0.002533879164314
CORZ,0.002533879164314
FCFS,0.002533879164314
SEE,0.002511696378156
BILL,0.0025106880696943
MC,0.0025026216020005
RDNT,0.002500604985077
MMS,0.0024814471243043
HWC,0.0024774138904574
SIGI,0.0024632975719932
WEX,0.0024592643381463
HOMB,0.0024582560296846
SLM,0.0024501895619908
HXL,0.0024451480196822
BOOT,0.0024390981689118
RYTM,0.0024370815519884
NOV,0.0024360732435267
AUB,0.0024159070742922
FTDR,0.0024048156812132
SR,0.0023927159796725
UBSI,0.0023866661289022
ABG,0.002383641203517
PCVX,0.002383641203517
VLY,0.0023685165765911
BYD,0.0023634750342825
LAZ,0.0023624667258208
PTCT,0.002354400258127
DAR,0.0023503670242801
TIGO,0.0023221343873518
MMSI,0.0023211260788901
BCO,0.0023170928450432
