TICKER,WEIGHT
NVDA,0.112627351941523
AVGO,0.0494713810552856
CAT,0.0455180320276308
CIEN,0.0277160193191766
AXP,0.0261490102089241
MSI,0.0260462044422476
LLY,0.0254802535044824
SPGI,0.0254470233576779
HD,0.0249537633660477
LOW,0.0248883415145262
ORLY,0.0245633091410942
ANET,0.0243795048915814
MCO,0.0240482418656235
LRCX,0.0235892504628856
WM,0.0206670744282597
CDNS,0.0201177385638969
UNP,0.02008554685918
GEV,0.0180917380509065
SYK,0.0175247486710537
PANW,0.0174738650087593
INTU,0.0169598361753762
TT,0.0164416535736427
LIN,0.0149109899364577
NOW,0.014727185686945
BSX,0.0139535463316514
ITW,0.0138278948390467
AMD,0.0137022433464419
ADP,0.0134945549289134
CRWD,0.013385518509711
ECL,0.0131674456713061
ISRG,0.0124966120826891
PGR,0.011570321740512
NDAQ,0.011285788608498
MU,0.0105329180949572
TSM,0.0102078857215251
PLD,0.0097229332665961
FTNT,0.0091382903712534
DELL,0.0090894835931342
SHW,0.0082556145967574
FERG,0.0076128189445067
AJG,0.0070749059431079
CPRT,0.0070614061959686
KLAC,0.006229614083767
HLI,0.00606969400227
NEE,0.0055618958214129
ZS,0.0052524400792954
CEG,0.0052503631951202
TRI,0.0051683262701964
FAST,0.0050956353240614
PWR,0.0049606378526679
DDOG,0.0049564840843173
STX,0.004858870528079
ROK,0.0046854506994427
WDAY,0.0046470283421999
SNOW,0.0046210672900088
DECK,0.0043604183260106
CRDO,0.0043583414418353
SHOP,0.0038360050717512
VST,0.003455935267674
SOFI,0.0034497046151482
OKTA,0.0034258204471324
TOST,0.0033489757326469
SAP,0.0033167840279299
PAYC,0.0032897845336512
DOCU,0.0032212473558668
CHWY,0.0031963247457634
VEEV,0.0031475179676442
FLEX,0.0030208280329518
GWRE,0.0027311026904996
NRG,0.0026480273234882
DT,0.0024735690527643
MANH,0.0024299544850833
APTV,0.0021308831638423
HBAN,0.0018775032944575
TTD,0.0018380424951271
RBA,0.0016957759291201
NTNX,0.0015254714267467
BLDR,0.0015078179112568
ROP,0.001501587258731
TLN,0.0013759357661262
DOCS,0.0012617071364856
HUBS,0.001115286802128
GRMN,0.0010207885721525
RBRK,0.0007061406195969
XOM,0.0006781026832305
WGS,0.0006656413781788
RF,0.0003291861417827
MGA,0.000244033890596
