TICKER,WEIGHT
EGY,0.0118950499491505
PTEN,0.0118487774504054
PHIN,0.0115641009907344
HP,0.011434336809471
RGR,0.0113971176256977
SXC,0.011357886594153
INSW,0.0113347503447804
LPG,0.0112693652922058
KMT,0.0112240987173465
MLKN,0.0111516721975715
SCHL,0.0111486544259142
WKC,0.0110691864389389
ARCB,0.0110631508956243
REVG,0.0109675881264768
TDW,0.010771432968753
CVLG,0.0107412552521801
LXFR,0.0106376450919465
MUR,0.0106346273202892
BCC,0.0105933844409729
CVEO,0.0105501297138851
HNI,0.0105440941705705
DH,0.0105159283017691
LCII,0.0104887683568535
ATKR,0.0104646261835952
LEA,0.0104032648265636
WNC,0.0103700693383334
SIGA,0.0103147435246165
SIG,0.0103127316768449
CBT,0.0102855717319293
HVT,0.010282553960272
JXN,0.0102694769497571
EIG,0.0102483525481561
SAM,0.0102282340704408
MATX,0.0102272281465551
NVGS,0.0102242103748978
SPB,0.010219180755469
EPC,0.0102161629838117
ACCO,0.0101990622777537
TPH,0.0101879971150103
CNXC,0.0101527897790086
NUS,0.0101266357579787
ASO,0.0100843869547767
PRG,0.0100813691831194
MAN,0.0100562210859753
NXST,0.0100401263038031
TNL,0.0100371085321458
EBF,0.0100099485872302
RUSHA,0.009993853805058
BANC,0.0099827886423146
DLX,0.0099797708706573
ST,0.0099717234795712
TCMD,0.0099626701645993
TBBK,0.0099495931540844
STRA,0.0099244450569403
AVT,0.0098992969597962
FF,0.0098852140253956
FIBK,0.0098842081015098
RHI,0.0098701251671091
ZD,0.0098308941355643
FHB,0.0098268704400213
SLVM,0.0098178171250494
MOV,0.0098117815817348
DXC,0.0098087638100776
SLM,0.0097735564740758
HTH,0.009751426148589
MCB,0.009751426148589
CASH,0.0097292958231023
CIVI,0.0097272839753307
KRNY,0.0096186441956683
STEL,0.0096105968045822
ETD,0.0096025494134961
SCSC,0.00959450202241
IBEX,0.0095663361536086
CATY,0.0095552709908652
SPOK,0.0095351525131499
CNO,0.0094818385472045
HAFC,0.009466749688918
GNTX,0.0094315423529163
WU,0.0094305364290306
COLM,0.0094305364290306
CENT,0.0094234949618302
CENTA,0.0094134357229726
GDEN,0.0093913053974858
WSFS,0.0093701809958848
NAVI,0.0092887011611379
CNX,0.0092866893133664
HFWA,0.0092705945311942
ACT,0.0092635530639939
KBH,0.0092585234445651
AEO,0.009216274641363
CFFN,0.0090563327435266
GNW,0.0090321905702683
M,0.0088682249768889
PLAB,0.0087605911211122
CARS,0.0087605911211122
BFH,0.0087505318822546
RDN,0.0086942001446519
MTG,0.0086720698191651
GTN,0.008018219293419
ALIT,0.0075021803400224
