TICKER,WEIGHT
NVDA,0.0883026021825155
AAPL,0.0768156430199916
GOOGL,0.0659158916887377
MSFT,0.0613999683673052
AMZN,0.0414075558908041
AVGO,0.0319651713427555
META,0.0287062511913115
TSLA,0.0229613995425152
BRK.B,0.0186904786163773
LLY,0.0161289973838555
JPM,0.0158320407120109
XOM,0.0133626596461738
JNJ,0.0119995352520179
WMT,0.0112333881256685
V,0.0106289506766793
MU,0.0093316308094392
COST,0.0091757933413225
MA,0.0082423088018098
NFLX,0.0082380087141798
ABBV,0.0082275480152418
CVX,0.0075950341603497
PG,0.0072850990819408
HD,0.0069546462855759
PLTR,0.0069126488062271
CAT,0.0066867406704798
GE,0.0065755491583197
AMD,0.0065646042883407
BAC,0.0064587573714381
CSCO,0.0063682899350175
KO,0.0062157009539712
MRK,0.006013069874003
RTX,0.0055912088411633
AMAT,0.0055729479455012
ORCL,0.0055258668068188
PM,0.005520733709444
LRCX,0.0054135665408499
UNH,0.0051988165537862
WFC,0.004876859127272
GS,0.0047718571900697
MCD,0.0047684827604495
IBM,0.004742923207176
LIN,0.0047422964084994
GEV,0.0046871597376512
PEP,0.0044819771346794
VZ,0.0044119167067741
INTC,0.0041093938690161
AMGN,0.0040755039299238
NEE,0.0039386137428474
T,0.0038959980350268
ABT,0.0038603149045211
C,0.0038535005292521
CRM,0.0038291987268964
KLAC,0.0038280442687013
GILD,0.0037266796498759
DIS,0.0037058838252314
TMO,0.0036987962253564
MS,0.0036590541365613
TJX,0.0035908028111049
TXN,0.0035587702994889
ISRG,0.0034818694315593
AXP,0.003355647611525
APH,0.0033016230132899
SCHW,0.0032080075342185
BA,0.0031573565713165
PFE,0.0031450521754428
ADI,0.0031426295191793
COP,0.0030954264599736
HON,0.0030612402366568
UBER,0.0030259829805745
UNP,0.0030060889954486
DE,0.0029507627480268
QCOM,0.0029216906401435
WELL,0.002918240146161
BLK,0.0028929694755714
ANET,0.0028500306902531
BKNG,0.002831557821148
ETN,0.0028118866765254
LMT,0.002771351555411
LOW,0.0027662641826592
PANW,0.0027026060013178
SPGI,0.0026182738197313
NEM,0.0025953268079033
VRTX,0.0025381861105081
ACN,0.0025281185785706
PLD,0.0025228696316559
CB,0.0024791000373244
PGR,0.0024764448016884
BMY,0.0024761728165749
INTU,0.0024450829364264
MCK,0.0024447294078881
DHR,0.0024139355084149
NOW,0.0024012937631736
SYK,0.0023895898786186
MO,0.0023577790439008
SBUX,0.0023506586505973
PH,0.0023478326483178
ADBE,0.0023209414400225
MDT,0.0023106492614642
CME,0.0023098977040795
COF,0.0022993087556181
CRWD,0.0022469978543283
CMCSA,0.0022457472823483
SO,0.0022260578286517
APP,0.0022073054818278
TMUS,0.002126113759222
DUK,0.0021089300330779
BSX,0.002082806333676
NOC,0.0020621900077728
CVS,0.0019598088837307
EQIX,0.0019536390293506
CEG,0.0019525994746338
TT,0.0019323839348152
ICE,0.0018668585719508
WMB,0.001850185481276
GD,0.0018444282311614
WM,0.0018137645846361
JCI,0.0017860192243965
HCA,0.001776150851068
FCX,0.0017496558300874
MRSH,0.0017406004676726
AMT,0.0017381659021634
ADP,0.0017361180481758
USB,0.0016588274787654
PNC,0.0016548545564284
MMM,0.0016427574036899
CDNS,0.0016378290401105
ORLY,0.0016121079329108
SPOT,0.0016100194994585
SNPS,0.0015928012445965
MSI,0.0015845292363418
ITW,0.0015839514001459
FDX,0.0015644718759946
MRVL,0.001563952027808
REGN,0.0015592339681513
BX,0.0015589632630034
EMR,0.0015385882536295
CSX,0.0015122578220669
SHW,0.0015086050631555
EOG,0.0014935416380671
UPS,0.0014775004102809
MAR,0.0014607178951902
AEP,0.0014603887264726
MDLZ,0.0014553345114083
CL,0.0014522359320944
CI,0.0014402280632845
ECL,0.0014234059046724
GM,0.0014102021634425
TDG,0.0013979912910675
CRH,0.0013894278857299
TRV,0.001383526793783
CTAS,0.001374397689157
SLB,0.0013733777335982
MCO,0.0013689825389547
AON,0.0013634559507936
NSC,0.0013593303584027
APD,0.0013359976367654
ELV,0.0013181139464768
NKE,0.001295292295396
SRE,0.0012490926129054
PCAR,0.0012431900183901
AZO,0.001241561289916
SNOW,0.0011978583903957
DASH,0.0011923711067928
TFC,0.0011760898222063
KKR,0.0011690741483066
ABNB,0.0011154765122127
MNST,0.0011030758204246
FTNT,0.0011027508204489
D,0.0011013286318877
ADSK,0.0010934339908993
AFL,0.0010834793185424
TGT,0.0010806605862655
AJG,0.0010638135416809
ZTS,0.0010578006222205
EW,0.000999936288905
DELL,0.0009828333624902
PSA,0.0009661486155273
NU,0.0009602514950153
BDX,0.0009451255742124
RSG,0.0009389340363034
CARR,0.0009208203468103
CMG,0.00088214075599
AIG,0.0008718171702111
PYPL,0.00085532481777
APO,0.0008494936281373
MET,0.0007947712664892
ROP,0.0007701873101229
MSTR,0.0007569413148488
KDP,0.0007162838684789
KMB,0.0006722040974893
FISV,0.0006234710341171
CPRT,0.0006196563266656
IBKR,0.0005928497984698
WDAY,0.0005923802787353
BAM,0.0003389014752945
SCCO,0.0003112228503394
TEAM,0.0002503766220101
SOLS,0.0002355363055601
