TICKER,WEIGHT
GOOGL,0.0534539847378195
JNJ,0.0437336096157594
MS,0.0429863545159958
CVX,0.0412787756326171
XOM,0.0412030403184518
WMT,0.0372506667232157
APD,0.035488558413638
LMT,0.0342828522121275
CB,0.0338395481732137
CME,0.0335709402589744
NEE,0.0324954987978281
JPM,0.0324409693716291
MSFT,0.0321592340029345
EMR,0.0320178614164927
WM,0.031720978984965
SO,0.0316704887755215
AMGN,0.029736713753836
MCD,0.0282159486453982
O,0.0272849091832603
AMZN,0.0257086048444346
AAPL,0.0239313494720239
PG,0.0231588492675385
META,0.0230265649187966
LLY,0.0224792510484292
AMD,0.0210877408761667
AFL,0.0207040152843962
MRK,0.0205727407398431
BR,0.0204929662089224
GPC,0.0187217696616449
PAYX,0.0185066813694157
HD,0.0180149067294361
MOS,0.0174453771669136
ACN,0.0134677584669557
ADBE,0.0112875912231859
FDS,0.0103727086280699
FISV,0.0089256592254196
DEO,0.0072645313347289
