TICKER,WEIGHT
SPG,0.0508848846031268
AM,0.0502649070904936
TFC,0.0470606890799875
KMI,0.0454004089361122
HAS,0.0418297871365843
TPG,0.0370976448515865
WMB,0.0346958710303692
ETR,0.0293002906970056
JEF,0.0278554621007526
WFC,0.0275586633966439
ONB,0.0274347910847466
BPOP,0.0262669677122255
CG,0.0246154410328767
EWBC,0.0246079538264485
BK,0.0238280329707264
GS,0.0232619387181472
JPM,0.0224434351343125
CMI,0.0214935268245819
CHRW,0.0209878608175442
BLK,0.0202825846498703
FAST,0.0202809524186445
NTAP,0.0202069196685968
WELL,0.0193934326379847
SYF,0.019138981828024
RTX,0.017948505893717
EL,0.0178805618895976
JCI,0.0158539532035117
FERG,0.0156860674553992
TRV,0.0152282694247892
GRMN,0.0139302396244058
TPR,0.0138556973969365
DAL,0.0132933764893941
GLW,0.0132404549311747
WSM,0.0126931943903561
CAT,0.0120385224467916
CRH,0.0118029530842168
CBOE,0.0104077047011201
RJF,0.0103548497645834
HLI,0.009901796298228
NEM,0.0095375719899683
ALLE,0.0093917973537608
SCHW,0.0090401811989493
RL,0.0085930148289648
STX,0.0082260150138175
COF,0.0081790711158189
ETN,0.0078418110413714
NRG,0.0073395535959159
SNX,0.0073136944195234
MLI,0.0072488941260557
EVR,0.0069808200742406
