TICKER,WEIGHT
APA,0.0204575836394904
DVN,0.0203528653745531
BR,0.0203239467544415
EOG,0.0202348864937498
MRK,0.020229944704237
OVV,0.0202203155325826
CTSH,0.0201553044628873
JKHY,0.0201316927085031
CINF,0.0201277060107554
MKC,0.020124549329334
TSCO,0.0200854550692254
GD,0.020083872635732
EG,0.0200824676652954
SNA,0.020070850383529
WRB,0.0200654760687432
TRGP,0.0200635082588332
ZTS,0.0200510177409553
CDW,0.0200447207492433
PSX,0.0200444375286822
IEX,0.0200313330934031
MTB,0.0200296475217863
AVY,0.0200086859260396
JNJ,0.0200047234575653
CBSH,0.0200006139763373
ATR,0.0199955435097372
ALL,0.0199870498397081
ZION,0.0199743920088744
DGX,0.0199543619304645
FITB,0.0199404733180249
RS,0.0199321724999154
HAL,0.0199315209289136
RPM,0.0199258604467632
AFL,0.0199256070216599
CFR,0.0199215656443356
RF,0.0199193280381917
UNP,0.0199158432793112
EWBC,0.0199124374292806
BPOP,0.0198934907923003
NSC,0.01989031544779
BKR,0.0198845397128795
ALLE,0.019874877471541
CF,0.0198747871028996
OSK,0.0198650773852821
WAL,0.01982568582544
SLB,0.0198163166273411
GRMN,0.0197971702625663
PPG,0.019791241621295
AOS,0.0197675994166077
POOL,0.0197648084662462
TTC,0.0196923288867261
