TICKER,WEIGHT
AAPL,0.0949559092089732
NVDA,0.0919342885251623
AMZN,0.0527284342228378
GOOGL,0.0451096979683036
AVGO,0.0390744794899849
META,0.0354671878870417
LLY,0.0241589254142067
JPM,0.0207401717098883
XOM,0.0156616827809741
JNJ,0.0147240075936647
MU,0.0120443625664019
MA,0.0112892081107399
COST,0.0110224470414091
ABBV,0.0100316202124662
BAC,0.009327611676112
CVX,0.0092864943684331
GE,0.0090167247156137
CAT,0.0089786159914235
KO,0.0086807662260429
AMD,0.0085834886932418
AMAT,0.0078915144908424
CSCO,0.0078453828773491
LRCX,0.0078203113482766
MRK,0.0076428049224437
PM,0.0074211726054433
GS,0.0069297706356234
MS,0.0069026933842252
WFC,0.0067392270146729
RTX,0.0066048436188446
GEV,0.0059850754201738
MCD,0.0059840725590109
LIN,0.0059820668366851
INTC,0.0059028408048161
PEP,0.0058376548292278
AXP,0.0056711798761868
AMGN,0.0052519839100955
C,0.0051667407112492
KLAC,0.0051506949326428
NEE,0.0050183172591403
TXN,0.0049120139758732
APH,0.0047415275781806
DIS,0.0047104388821307
GILD,0.004629207127936
BA,0.0045760554863024
ADI,0.0044948237321077
TJX,0.0043925318934921
BLK,0.0043333630848812
DE,0.004296257221854
SCHW,0.0042922457772024
ANET,0.0042421027190575
QCOM,0.0039602987322832
PFE,0.0039221900080931
HON,0.0039211871469302
LMT,0.0037918180569164
DHR,0.0037647408055181
LOW,0.0037597264997037
ETN,0.0037105863027217
NEM,0.0034909597080471
COP,0.0034799282352552
CB,0.0033806449801283
GLW,0.0033716192296622
BKNG,0.0033465477005898
PLD,0.0033365190889608
SPGI,0.0032592987794177
PH,0.0032532816124403
BMY,0.0032101585824357
MDT,0.003168038413594
HCA,0.0031660326912682
VRTX,0.0031339411340555
CMCSA,0.0028802172598423
CME,0.0028591571754215
HWM,0.0027127394456384
ADBE,0.0027087280009868
TT,0.0026415363030727
WDC,0.002589387522602
NOC,0.0025853760779504
FCX,0.0025683274381811
GD,0.0024038582074659
STX,0.0023978410404885
ICE,0.0023657494832758
WMB,0.0023527122881581
FDX,0.0023507065658323
JCI,0.0023226264532712
SHW,0.0022975549241987
MMM,0.0022905348960585
ECL,0.0022704776728005
USB,0.002265463366986
PNC,0.002255434755357
SNPS,0.0022183288923298
UPS,0.0021962659467461
ITW,0.0021962659467461
MNST,0.002177211584651
MCO,0.0021551486390673
BK,0.0021551486390673
CMI,0.0021501343332528
CDNS,0.0021491314720899
REGN,0.0021160370537143
MSI,0.0020839454965015
CSX,0.0020678997178952
CL,0.0020428281888227
SLB,0.0020287881325421
ORLY,0.00201073663161
GM,0.0019495621006732
TDG,0.0019335163220669
HLT,0.0019254934327637
KMI,0.0019204791269492
WBD,0.0018863818474107
TEL,0.0018783589581075
COR,0.0018552931513608
NSC,0.001844261678569
EOG,0.0017650356467
TRV,0.0017499927292566
SPG,0.0017429727011163
PCAR,0.0017309383671615
ROST,0.0017239183390212
BKR,0.0017078725604149
TFC,0.001686812475994
LHX,0.0016838038925053
PSX,0.0016306522508717
VLO,0.001627643667383
VST,0.0015905378043558
NXPI,0.001579506331564
MPC,0.0015734891645866
MPWR,0.0015564405248173
FTNT,0.0015273575510933
F,0.0015113117724869
ABNB,0.0015012831608579
TER,0.0014762116317855
URI,0.0014722001871339
AME,0.0014451229357357
CAH,0.0014411114910841
TGT,0.0014240628513148
CTVA,0.0014140342396858
GWW,0.0014110256561971
IDXX,0.0013969855999166
CARR,0.0013949798775908
CIEN,0.0013799369601473
BDX,0.0013719140708441
EA,0.0013568711534007
TRGP,0.0013478454029346
CMG,0.0013328024854911
MET,0.0013317996243282
NDAQ,0.0012826594273462
ADSK,0.0012776451215317
WAB,0.0012375306750158
ROK,0.0012244934798982
CBRE,0.0011833761722193
AMP,0.0011803675887307
PEG,0.0011743504217533
SYY,0.0011723446994275
KEYS,0.0011623160877985
MLM,0.0011211987801197
MCHP,0.001118190196631
ED,0.0011021444180246
NUE,0.001098132973373
CCL,0.0010860986394183
HIG,0.0010850957782554
GRMN,0.0010710557219748
EBAY,0.0010580185268571
TTWO,0.0010469870540653
LVS,0.0010369584424363
