TICKER,WEIGHT
GOOGL,0.0612066485294192
PM,0.0289442203927942
UL,0.0260691806439564
LMT,0.0254200758130215
ICE,0.0233415270620183
LOW,0.0233072042560279
TFC,0.0232637960013931
HUBB,0.0230649256255079
SPG,0.0229952705192334
WAB,0.0222149314301001
BAC,0.0215779405306912
MRK,0.0211317440528167
NXPI,0.0206805001034732
QCOM,0.0199637591548514
UNH,0.0199102559572782
V,0.0198345438852407
SRE,0.0194186322361813
GILD,0.0190057490700034
WMB,0.0188412015001085
CTSH,0.0186069988239392
CSCO,0.0183485682847178
CTRA,0.0168757161100147
BNS,0.0167808236463943
PFE,0.0165940672020351
ATO,0.0163507790772213
SNX,0.0162518486364256
SYY,0.0159530383254509
DUK,0.0145175374396196
MRSH,0.013981495969594
AEP,0.0138250243540498
AIG,0.013824014859756
AMZN,0.0135373184803073
OMC,0.0128084636001595
MU,0.0127549604025863
DHR,0.0126146406957435
LH,0.0118676149183067
MSFT,0.0117969503177383
AMCR,0.011653602128014
MAS,0.0116384597136065
OTIS,0.0116324027478435
SPGI,0.0115849565160333
BHP,0.0112427379504237
COP,0.0112104341330211
KNX,0.0110368011144817
GIS,0.0109509940995059
DAL,0.010113113835624
DIS,0.0100535536722879
MET,0.0100212498548852
AVY,0.0098779016651608
HUM,0.0098678067222225
DELL,0.0090814106673262
VRT,0.0090612207814495
TPR,0.0088562934398013
PSA,0.0085766635204095
ABBV,0.0084201919048653
BLK,0.0078165143171528
AZN,0.0074248305311454
GNTX,0.0074218020482639
AVB,0.0070038714106169
ROP,0.0067262604798126
EQT,0.0064536970204776
EXPE,0.0063244817508669
WFC,0.0057046522544531
MS,0.0055512091217904
TJX,0.0054512691867009
TTE,0.0042741988400911
EWBC,0.0039158283657802
GD,0.003886553031259
AMT,0.0036059136175733
AXP,0.0032465336489686
HBAN,0.0028306219999092
